rd,x,z,anchor,pkt_idx,theta1_true,theta2_true,rss_db_1,fp_db_1,quality_1,f1_1,f2_1,f3_1,N1,rss_db_2,fp_db_2,quality_2,f1_2,f2_2,f3_2,N2
5.85,3.375,-5.175,2,8,-0.083141232,-0.862170055,-69.06,-78.12,215.05,3955,4301,3102,242,-72.99,-75.51,132.41,3911,4237,3914,233
5.85,3.375,-5.175,2,9,-0.083141232,-0.862170055,-68.79,-75.99,223.85,4514,4477,3272,243,-72.93,-75.57,137.19,4203,4390,3794,240
5.85,3.375,-5.175,2,10,-0.083141232,-0.862170055,-68.85,-78.71,204.45,3965,4089,2552,233,-74.72,-78.41,190.3,3987,3806,3004,232
5.85,3.375,-5.175,2,11,-0.083141232,-0.862170055,-69.25,-78.18,202.45,4436,4049,2536,239,-72.68,-75.39,183.67,4256,4408,3909,242
5.85,3.375,-5.175,2,12,-0.083141232,-0.862170055,-68.85,-78.47,248.31,4414,3973,2240,235,-72.93,-76.03,151.57,4040,4244,3483,232
5.85,3.375,-5.175,2,13,-0.083141232,-0.862170055,-68.44,-74.67,218,4283,4360,3987,237,-72.79,-75.26,176.67,3979,4240,3731,229
5.85,3.375,-5.175,2,14,-0.083141232,-0.862170055,-68.31,-75.52,220.6,4422,4412,3283,236,-72.58,-77.36,203.3,4268,4066,2694,231
5.85,3.375,-5.175,2,15,-0.083141232,-0.862170055,-68.21,-74.82,266.44,4225,4263,3749,231,-72.7,-76.34,151.36,4250,4238,3140,233
5.85,3.375,-5.175,2,16,-0.083141232,-0.862170055,-68.31,-77.93,219.3,4227,4386,2754,243,-73.51,-76.2,178.33,4095,4280,3856,242
5.85,3.375,-5.175,2,17,-0.083141232,-0.862170055,-69.44,-80.95,186.2,3701,3724,2022,227,-72.49,-77.72,201.7,4225,4034,2479,229
5.85,3.375,-5.175,2,18,-0.083141232,-0.862170055,-68.78,-75.25,222.95,4528,4459,3537,241,-74.82,-80.94,112.16,3808,3589,2332,231
5.85,3.375,-5.175,2,19,-0.083141232,-0.862170055,-69.02,-76.05,222.95,3965,4459,3859,242,-72.98,-77.04,206.1,4152,4122,2889,230
5.85,3.375,-5.175,2,20,-0.083141232,-0.862170055,-68.1,-77.62,261.44,4400,4183,2420,235,-72.45,-76.41,220.7,4461,4414,3140,242
5.85,3.375,-5.175,2,21,-0.083141232,-0.862170055,-68.18,-75.99,273.69,4380,4379,3136,236,-72.93,-76.59,145.39,4153,4071,3059,228
5.85,3.375,-5.175,2,22,-0.083141232,-0.862170055,-68.75,-74.19,273.81,4246,4381,3942,232,-72.88,-77.96,200.75,4230,4015,2438,230
5.85,3.375,-5.175,2,23,-0.083141232,-0.862170055,-68.93,-76.88,258,4300,4128,2677,229,-72.95,-75.8,178.5,4041,4284,3650,234
5.85,3.375,-5.175,2,24,-0.083141232,-0.862170055,-68.72,-75.99,213.1,4452,4262,3324,238,-74.37,-79.1,162,3881,3888,2471,228
5.85,3.375,-5.175,2,25,-0.083141232,-0.862170055,-69.68,-80.72,213.56,4052,3417,2020,227,-72.41,-75.08,220.35,4118,4407,3921,237
5.85,3.375,-5.175,2,26,-0.083141232,-0.862170055,-68.48,-76.15,270,3904,4320,3488,232,-72.88,-77.67,202.25,4208,4045,2591,230
5.85,3.375,-5.175,2,27,-0.083141232,-0.862170055,-68.27,-75.79,224.4,4210,4488,3503,239,-74.84,-78.93,187.45,4026,3749,3125,238
5.85,3.375,-5.175,2,28,-0.083141232,-0.862170055,-69.03,-75.37,155.43,4410,4352,3578,238,-72.84,-76.46,148.36,4087,4154,3281,231
5.85,3.375,-5.175,2,29,-0.083141232,-0.862170055,-68.55,-78.31,205.1,4424,4102,2238,237,-73.98,-77.75,140.18,4096,3925,2953,231
5.85,3.375,-5.175,2,30,-0.083141232,-0.862170055,-69,-75.82,247.69,4086,3963,3787,231,-72.63,-75.33,155.04,3912,4341,3984,235
5.85,3.375,-4.725,2,1,-0.090659887,-0.904827089,-67.84,-76.05,178.92,4570,4294,3338,242,-70.77,-77.18,130.88,4429,4188,2761,237
5.85,3.375,-4.725,2,2,-0.090659887,-0.904827089,-67.87,-78.09,258.31,3954,4133,2751,232,-71.81,-77.58,262.44,4187,4199,2834,236
5.85,3.375,-4.725,2,3,-0.090659887,-0.904827089,-67.9,-77.55,209.35,4482,4187,2378,236,-71.52,-75.21,174.04,4119,4177,3785,231
5.85,3.375,-4.725,2,4,-0.090659887,-0.904827089,-67.86,-75.03,279.06,4514,4465,3721,242,-71.21,-77.82,201.75,4268,4035,2422,230
5.85,3.375,-4.725,2,5,-0.090659887,-0.904827089,-67.78,-74.26,274.75,4341,4396,3843,233,-72.35,-77.35,199.4,4205,3988,3151,235
5.85,3.375,-4.725,2,6,-0.090659887,-0.904827089,-68,-75.51,220.3,4549,4406,3566,243,-71.49,-75.97,176.33,4156,4232,3389,232
5.85,3.375,-4.725,2,7,-0.090659887,-0.904827089,-67.32,-76.39,218.5,4560,4370,3069,242,-72.72,-80.58,133.79,4123,3746,2160,238
5.85,3.375,-4.725,2,8,-0.090659887,-0.904827089,-68.1,-75.41,200.15,3973,4003,3877,228,-70.9,-78.2,111.94,4372,4030,2308,234
5.85,3.375,-4.725,2,9,-0.090659887,-0.904827089,-67.85,-75.03,281.81,4109,4509,3951,239,-70.91,-75.56,216.95,4345,4339,3519,237
5.85,3.375,-4.725,2,10,-0.090659887,-0.904827089,-67.82,-75.09,286,4158,4576,3966,242,-71.71,-76.98,171,4298,4104,3052,235
5.85,3.375,-4.725,2,11,-0.090659887,-0.904827089,-67.42,-76.19,183.33,4604,4400,3138,243,-71.4,-75.48,152.68,3685,4275,3999,231
5.85,3.375,-4.725,2,12,-0.090659887,-0.904827089,-67.41,-76.93,209,4323,4180,2597,230,-70.88,-76.85,181,4356,4344,3085,241
5.85,3.375,-4.725,2,13,-0.090659887,-0.904827089,-67.99,-79.27,258.06,4181,4129,2282,240,-71.84,-79.08,200.55,4372,4011,2323,241
5.85,3.375,-4.725,2,14,-0.090659887,-0.904827089,-68.22,-75.25,218.75,3850,4375,3937,233,-71.73,-75.79,154.14,4298,4316,3783,242
5.85,3.375,-4.725,2,15,-0.090659887,-0.904827089,-67.15,-74.33,358.92,4170,4307,3810,228,-71.17,-76.99,170.58,4097,4094,2908,228
5.85,3.375,-4.725,2,16,-0.090659887,-0.904827089,-67.35,-73.71,277.38,4360,4438,4039,233,-71.29,-75.62,158.57,4070,4440,3966,242
5.85,3.375,-4.725,2,17,-0.090659887,-0.904827089,-67.92,-76.71,262.19,4411,4195,2769,233,-71.19,-75.19,158.61,4055,4441,4067,240
5.85,3.375,-4.725,2,18,-0.090659887,-0.904827089,-68.01,-74.44,282.06,4362,4513,3896,238,-71.14,-76.26,146.61,4234,4105,3125,229
5.85,3.375,-4.725,2,19,-0.090659887,-0.904827089,-67.69,-76.74,215.6,4383,4312,2754,235,-72.64,-77.02,165.17,3681,3964,3759,232
5.85,3.375,-4.725,2,20,-0.090659887,-0.904827089,-67.85,-75.77,213.5,4266,4270,3169,230,-72.82,-79.1,116.03,4013,3713,2593,229
5.85,3.375,-4.725,2,21,-0.090659887,-0.904827089,-67.42,-77.68,208.8,4430,4176,2412,236,-72.44,-79.51,136.57,4177,3824,2326,235
5.85,3.375,-4.725,2,22,-0.090659887,-0.904827089,-67.79,-76.61,259.44,4553,4151,3316,243,-72.33,-78.31,159.33,4087,3824,2709,229
5.85,3.375,-4.725,2,23,-0.090659887,-0.904827089,-68.1,-79.43,201.7,4066,4034,2551,240,-70.87,-76.5,220.35,4388,4407,3204,242
5.85,3.375,-4.725,2,24,-0.090659887,-0.904827089,-68.52,-77.12,186.55,4208,3731,3220,229,-72.05,-76.82,150.89,3792,4225,3698,237
5.85,3.375,-4.725,2,25,-0.090659887,-0.904827089,-68.15,-74.9,275.88,4332,4414,3706,236,-72.41,-78.14,147.68,3895,4135,3162,238
5.85,3.375,-4.725,2,26,-0.090659887,-0.904827089,-68.55,-76.49,258.69,3760,4139,3547,229,-71.18,-76.03,116.19,4198,4183,3245,230
5.85,3.375,-4.725,2,27,-0.090659887,-0.904827089,-68.29,-77.88,203.8,4489,4076,2711,241,-72.95,-80.07,127.71,3946,3576,2487,230
5.85,3.375,-4.725,2,28,-0.090659887,-0.904827089,-67.64,-77.21,216.85,4227,4337,2894,238,-72.91,-78.78,155.33,4036,3728,3040,235
5.85,3.375,-4.725,2,29,-0.090659887,-0.904827089,-67.72,-75.23,261.06,4286,4177,4035,239,-71.78,-76.52,212.8,3858,4256,3723,237
5.85,3.375,-4.725,2,30,-0.090659887,-0.904827089,-67.45,-76.38,264.13,4436,4226,2997,235,-71.88,-76.82,203.65,3779,4073,3410,228
5.85,3.375,-4.275,2,1,-0.099668652,-0.950546841,-65.89,-76.36,177.42,4243,4258,2917,230,-68.54,-79.87,116.59,4153,3731,2578,239
5.85,3.375,-4.275,2,2,-0.099668652,-0.950546841,-66.69,-76.11,175.25,4527,4206,3475,242,-67.42,-75.43,155.5,3760,4354,4074,235
5.85,3.375,-4.275,2,3,-0.099668652,-0.950546841,-66.94,-77.65,166.79,4114,4003,2994,233,-67.4,-75.63,155.32,4433,4349,3480,239
5.85,3.375,-4.275,2,4,-0.099668652,-0.950546841,-66.18,-75.66,212.2,4323,4244,3119,229,-67.19,-75.25,179.88,3987,4317,3917,234
5.85,3.375,-4.275,2,5,-0.099668652,-0.950546841,-65.83,-73.93,154.5,4211,4326,4101,231,-67.15,-74.93,175.08,4025,4202,3816,228
5.85,3.375,-4.275,2,6,-0.099668652,-0.950546841,-66.7,-75.54,208.65,4030,4173,3955,235,-67.01,-74.53,135.19,4094,4326,4008,232
5.85,3.375,-4.275,2,7,-0.099668652,-0.950546841,-65.38,-76.36,220.85,4428,4417,2874,237,-66.89,-77.65,172.25,4343,4134,2440,233
5.85,3.375,-4.275,2,8,-0.099668652,-0.950546841,-65.67,-77,215.6,4398,4312,2576,235,-66.98,-75.04,173.71,4064,4169,3704,227
5.85,3.375,-4.275,2,9,-0.099668652,-0.950546841,-66.68,-74.73,210.55,4341,4211,3597,229,-68.3,-77.27,139.86,4159,3916,3045,230
5.85,3.375,-4.275,2,10,-0.099668652,-0.950546841,-66.13,-76.57,178.88,4428,4293,2945,237,-67.52,-75.05,154.75,4139,4333,3828,234
5.85,3.375,-4.275,2,11,-0.099668652,-0.950546841,-66.32,-76.22,194.3,4303,3886,3552,233,-66.89,-75.07,187.38,4431,4497,3644,240
5.85,3.375,-4.275,2,12,-0.099668652,-0.950546841,-65.94,-77.1,174.08,4444,4178,2588,234,-68.19,-77.35,113.44,4352,4084,3125,240
5.85,3.375,-4.275,2,13,-0.099668652,-0.950546841,-66.53,-78.57,170.5,4145,4092,2395,234,-67.11,-75.2,140.84,4162,4507,3988,242
5.85,3.375,-4.275,2,14,-0.099668652,-0.950546841,-66.51,-77.29,199.7,4294,3994,2527,227,-67.01,-77.68,134.56,4427,4306,2709,243
5.85,3.375,-4.275,2,15,-0.099668652,-0.950546841,-66.33,-75.26,223.35,3939,4467,4066,239,-67.84,-78.67,142.86,4339,4000,2433,238
5.85,3.375,-4.275,2,16,-0.099668652,-0.950546841,-66.03,-76.46,175.25,4208,4206,2858,228,-68.24,-76.75,145.32,4224,4069,3367,236
5.85,3.375,-4.275,2,17,-0.099668652,-0.950546841,-66.7,-76.72,211.35,4000,4227,2988,228,-66.99,-74.57,135.75,4101,4344,3962,232
5.85,3.375,-4.275,2,18,-0.099668652,-0.950546841,-65.92,-76.12,216.25,4412,4325,3035,235,-68,-78.01,147.11,4313,4119,2377,234
5.85,3.375,-4.275,2,19,-0.099668652,-0.950546841,-66.43,-75.29,212.35,3838,4247,4017,232,-67.22,-76.84,179.83,4437,4316,3013,241
5.85,3.375,-4.275,2,20,-0.099668652,-0.950546841,-66.48,-77.03,220.85,4319,4417,3000,242,-67.99,-78.43,144.07,4371,4034,2599,240
5.85,3.375,-4.275,2,21,-0.099668652,-0.950546841,-66.39,-76.06,177.04,4236,4249,3156,231,-66.89,-74.63,135.5,4108,4336,4101,235
5.85,3.375,-4.275,2,22,-0.099668652,-0.950546841,-65.69,-74.34,188.92,4171,4534,4011,236,-68.55,-77.55,158.71,4052,3809,3517,236
5.85,3.375,-4.275,2,23,-0.099668652,-0.950546841,-66.49,-76.53,188.95,4359,3779,3573,235,-67.79,-78.56,145.25,4414,4067,2465,241
5.85,3.375,-4.275,2,24,-0.099668652,-0.950546841,-66.43,-78.01,167.5,4332,4020,2214,230,-67.73,-77.39,154.43,4166,4324,3217,243
5.85,3.375,-4.275,2,25,-0.099668652,-0.950546841,-66.5,-77.24,166.79,4278,4003,2705,229,-67.29,-75.67,179.71,4341,4313,3439,236
5.85,3.375,-4.275,2,26,-0.099668652,-0.950546841,-66.18,-77.71,202.3,4470,4046,2466,235,-67,-75.12,150.29,4073,4208,4004,234
5.85,3.375,-4.275,2,27,-0.099668652,-0.950546841,-65.77,-76.93,186,4487,4464,2799,243,-68.78,-81.06,155.29,3797,3727,2055,231
5.85,3.375,-4.275,2,28,-0.099668652,-0.950546841,-66.24,-76.67,178.29,4557,4279,2981,241,-67.48,-75.62,174.79,3704,4195,3851,228
5.85,3.375,-4.275,2,29,-0.099668652,-0.950546841,-66.41,-75.64,221.1,3875,4422,3850,236,-68.37,-81.05,128.07,4066,3586,2004,234
5.85,3.375,-4.275,2,30,-0.099668652,-0.950546841,-66.57,-76.76,180.83,4042,4340,3535,241,-68.59,-80.4,135.64,3872,3798,2477,236
5.85,3.375,-3.825,2,1,-0.110657221,-0.999458847,-65.61,-76.8,208.2,4465,4164,2604,232,-69.51,-74.14,155.29,4127,4348,3956,229
5.85,3.375,-3.825,2,2,-0.110657221,-0.999458847,-66.55,-77.24,208.75,4240,4175,2424,228,-70.54,-76.91,120.59,4177,3859,3260,230
5.85,3.375,-3.825,2,3,-0.110657221,-0.999458847,-65.06,-75.75,224.75,4565,4495,3106,240,-69.11,-74.69,160.75,4467,4501,3847,241
5.85,3.375,-3.825,2,4,-0.110657221,-0.999458847,-66.1,-75.87,163.54,4371,3925,3531,232,-70.45,-76.41,207.15,4355,4143,3450,239
5.85,3.375,-3.825,2,5,-0.110657221,-0.999458847,-65.61,-77.24,204.9,4358,4098,2340,228,-69.18,-74.79,141.69,4432,4534,3796,241
5.85,3.375,-3.825,2,6,-0.110657221,-0.999458847,-66.16,-76.53,203.85,4360,4077,2979,231,-69.06,-74.08,191.58,4464,4598,4095,242
5.85,3.375,-3.825,2,7,-0.110657221,-0.999458847,-65.54,-75.98,209.7,4293,4194,3064,229,-69.81,-75.03,149.96,4209,4199,3569,228
5.85,3.375,-3.825,2,8,-0.110657221,-0.999458847,-65.37,-76.85,219.55,4570,4391,2685,241,-69.76,-75.57,207.6,4285,4152,3456,231
5.85,3.375,-3.825,2,9,-0.110657221,-0.999458847,-65.42,-73.54,193.63,4586,4647,4112,241,-69.7,-74.99,179.67,3994,4312,3864,231
5.85,3.375,-3.825,2,10,-0.110657221,-0.999458847,-66.55,-75.84,170.54,4397,4093,3778,240,-69.5,-76.95,127.16,4309,4069,2779,230
5.85,3.375,-3.825,2,11,-0.110657221,-0.999458847,-65.87,-75.03,161.79,4368,3883,3898,231,-70.84,-77.99,120.37,4113,3852,3200,236
5.85,3.375,-3.825,2,12,-0.110657221,-0.999458847,-66.76,-77.83,160.71,4351,3857,2814,234,-69,-76.64,158.57,4517,4440,2956,243
5.85,3.375,-3.825,2,13,-0.110657221,-0.999458847,-65.68,-75.14,138,4622,4416,3403,239,-69.3,-77.8,174.5,4379,4188,2487,237
5.85,3.375,-3.825,2,14,-0.110657221,-0.999458847,-66.62,-75.37,179.42,3838,4306,3971,233,-70.23,-77.5,151.93,4255,4254,2822,238
5.85,3.375,-3.825,2,15,-0.110657221,-0.999458847,-66.2,-75.94,179.13,4325,4299,3026,231,-69.55,-76.69,128.25,4349,4104,2807,230
5.85,3.375,-3.825,2,16,-0.110657221,-0.999458847,-65.35,-75.26,224.4,4553,4488,3400,240,-69.85,-75.56,226.15,4210,4523,3861,244
5.85,3.375,-3.825,2,17,-0.110657221,-0.999458847,-65.42,-73.72,178.88,4384,4293,3989,230,-69.83,-75.81,178.08,4063,4274,3519,232
5.85,3.375,-3.825,2,18,-0.110657221,-0.999458847,-65.36,-73.71,185.54,4266,4453,4120,233,-69.7,-75.21,214.5,4385,4290,3637,236
5.85,3.375,-3.825,2,19,-0.110657221,-0.999458847,-65.59,-74.2,218.7,4442,4374,3721,232,-69.5,-74.4,183.58,4221,4406,4013,235
5.85,3.375,-3.825,2,20,-0.110657221,-0.999458847,-65.84,-77,202.7,4354,4054,2562,228,-69.39,-74.45,163.93,4455,4590,3989,243
5.85,3.375,-3.825,2,21,-0.110657221,-0.999458847,-65.46,-76.86,211.55,4419,4231,2611,233,-69.21,-74.63,179.79,4296,4315,3638,230
5.85,3.375,-3.825,2,22,-0.110657221,-0.999458847,-65.6,-74.67,225.05,4479,4501,3720,239,-70.93,-80.82,156.63,3828,3759,2142,232
5.85,3.375,-3.825,2,23,-0.110657221,-0.999458847,-65.54,-76.07,219.25,4654,4385,3085,242,-70.19,-76.21,148.29,4333,4152,3388,236
5.85,3.375,-3.825,2,24,-0.110657221,-0.999458847,-66.71,-76.62,131.79,4220,3690,3357,227,-69.47,-74.37,181.04,4321,4345,3990,235
5.85,3.375,-3.825,2,25,-0.110657221,-0.999458847,-65.41,-76.83,154.36,4437,4322,2669,236,-70.76,-77.22,165.25,4242,3966,3134,234
5.85,3.375,-3.825,2,26,-0.110657221,-0.999458847,-66.71,-77.21,211.3,4315,4226,2446,231,-69.65,-76.6,208.35,4233,4167,3002,231
5.85,3.375,-3.825,2,27,-0.110657221,-0.999458847,-65.72,-77.19,186.17,4291,4468,2876,242,-69.63,-74.09,183.42,4313,4402,4007,234
5.85,3.375,-3.825,2,28,-0.110657221,-0.999458847,-66.22,-74.6,182.75,3928,4386,4076,232,-69.84,-76.79,154.36,4326,4322,3000,238
5.85,3.375,-3.825,2,29,-0.110657221,-0.999458847,-65.37,-76.25,132.84,4423,4251,2781,231,-71.05,-81.75,148.5,3682,3564,1989,228
5.85,3.375,-3.825,2,30,-0.110657221,-0.999458847,-66.01,-76.15,178.75,4493,4290,3014,236,-69.5,-77.99,146.21,4377,4094,2316,234
5.85,3.825,-5.625,2,1,-0.152649328,-0.856705628,-68.74,-77.75,191,4297,3820,3161,237,-77.8,-80.18,141.57,3289,3964,3189,238
5.85,3.825,-5.625,2,2,-0.152649328,-0.856705628,-67.88,-75.21,220.5,4180,4410,3851,238,-79.35,-83.03,170.3,3634,3406,2255,237
5.85,3.825,-5.625,2,3,-0.152649328,-0.856705628,-68.3,-78.27,246.38,4289,3942,2278,230,-77.46,-80.16,166.88,3261,4005,3174,238
5.85,3.825,-5.625,2,4,-0.152649328,-0.856705628,-68.42,-76.69,252.69,4116,4043,3445,234,-77.31,-80.03,243.13,3682,3890,2678,234
5.85,3.825,-5.625,2,5,-0.152649328,-0.856705628,-68.85,-75.57,265.56,4150,4249,3385,229,-79.47,-82.48,171.2,2824,3424,3132,231
5.85,3.825,-5.625,2,6,-0.152649328,-0.856705628,-68.35,-77.9,202.9,4392,4058,2474,235,-78.64,-81.02,234.75,3146,3756,2984,232
5.85,3.825,-5.625,2,7,-0.152649328,-0.856705628,-68.45,-77.97,261.31,4252,4181,2547,236,-77.5,-79.88,196.55,3539,3931,2818,233
5.85,3.825,-5.625,2,8,-0.152649328,-0.856705628,-68.37,-78.28,199.4,4348,3988,2304,233,-79.6,-82.42,175.9,3120,3518,3099,239
5.85,3.825,-5.625,2,9,-0.152649328,-0.856705628,-68.18,-77.35,255.13,4215,4082,2625,229,-75.22,-77.51,168.67,3284,4048,3654,228
5.85,3.825,-5.625,2,10,-0.152649328,-0.856705628,-68.45,-76.91,255.63,4185,4090,2823,228,-77.19,-79.92,200.6,3714,4012,2960,242
5.85,3.825,-5.625,2,11,-0.152649328,-0.856705628,-68.7,-75.81,262.25,3790,4196,3897,232,-77.81,-80.97,198.55,3526,3971,2781,242
5.85,3.825,-5.625,2,12,-0.152649328,-0.856705628,-69.2,-76.18,194,4153,3880,3423,227,-77.04,-80.22,141.07,2654,3950,3652,236
5.85,3.825,-5.625,2,13,-0.152649328,-0.856705628,-69.23,-77.29,231.5,4200,3704,3403,233,-77.43,-80.63,241.94,2487,3871,3515,231
5.85,3.825,-5.625,2,14,-0.152649328,-0.856705628,-68.67,-77.43,321.83,4241,3862,3279,236,-77.86,-80.66,201.95,3303,4039,3031,241
5.85,3.825,-5.625,2,15,-0.152649328,-0.856705628,-68.5,-76.23,269.69,3946,4315,3798,239,-77.14,-80.01,238.88,3641,3822,2493,228
5.85,3.825,-5.625,2,16,-0.152649328,-0.856705628,-68.42,-78.32,259.94,4355,4159,2342,238,-79.43,-83.74,173.85,3530,3477,2153,240
5.85,3.825,-5.625,2,17,-0.152649328,-0.856705628,-69.08,-76.52,236.38,4126,3782,3635,231,-77.6,-80.3,244.5,3189,3912,3021,232
5.85,3.825,-5.625,2,18,-0.152649328,-0.856705628,-68.18,-76.6,213.55,4258,4271,2945,233,-77.75,-80.99,183,3624,3660,2307,228
5.85,3.825,-5.625,2,19,-0.152649328,-0.856705628,-68.57,-76.22,270.13,3790,4322,3794,236,-77.34,-80.48,192.75,2469,3855,3595,231
5.85,3.825,-5.625,2,20,-0.152649328,-0.856705628,-68.97,-76.25,248.94,4318,3983,3909,242,-77.41,-80.03,194,3238,3880,3163,233
