RSS1_LoS1,RSS2_LoS1,RSS1_LoS2,RSS2_LoS2,RSS1_combined,RSS2_combined,d1,d2,room_dim_meter,theta1_true,theta2_true
0.000139943,2.32E-05,1.80E-05,5.29E-06,0.000122527,0.000021,3.517101081,11.43547116,8.000000026,-1.312025435,-1.492012366
0.000121071,2.12E-05,1.76E-05,5.19E-06,0.000113877,0.0000231,3.710795068,11.63486143,8.000000016,-1.325817664,-1.49336524
0.000106422,1.95E-05,1.72E-05,5.10E-06,0.000112251,0.0000239,3.905124838,11.83427233,8.000000067,-1.338239385,-1.494672524
1.22E-05,9.03E-05,0.000110827,1.87E-05,0.000119555,0.000103546,3.956008096,4.341658665,8.000000003,1.28902446,-1.314644944
1.32E-05,0.000106855,9.86E-05,1.74E-05,0.000102785,0.000113333,3.764306048,4.535416194,8.000000009,1.274250518,-1.325817664
1.47E-05,0.000129337,8.86E-05,1.63E-05,0.0000744,0.000113387,3.573513678,4.72969343,7.999999995,1.257895099,-1.336073714
1.68E-05,0.00016072,8.04E-05,1.53E-05,0.0000914,0.000169625,3.383784862,4.92442891,8.000000008,1.23970025,-1.345519548
1.96E-05,0.000204702,7.35E-05,1.44E-05,0.0000864,0.000214273,3.195309064,5.119570299,8.000000007,1.219351533,-1.354246022
2.37E-05,0.000267459,6.75E-05,1.37E-05,0.0000473,0.000256034,3.008321793,5.315072896,7.999999991,1.196462711,-1.362331108
2.96E-05,0.000358788,6.25E-05,1.30E-05,0.0000558,0.000351257,2.823118844,5.51089829,7.999999998,1.17055567,-1.369842063
3.78E-05,0.000493406,5.82E-05,1.24E-05,0.0000903,0.000500627,2.640075758,5.707013243,8.000000016,1.141034048,-1.37683718
4.96E-05,0.000695987,5.44E-05,1.18E-05,0.000102592,0.000707817,2.459674776,5.903388846,7.999999989,1.107148718,-1.383367214
6.65E-05,0.001004997,5.10E-05,1.13E-05,0.000103943,0.001015228,2.282542443,6.099999987,7.999999988,1.067953116,-1.389476552
9.07E-05,0.001478667,4.80E-05,1.09E-05,0.000119248,0.001488732,2.10950231,6.296824602,8.000000004,1.022246924,-1.395204165
0.000125817,0.002199485,4.54E-05,1.05E-05,0.000164392,0.002209254,1.941648785,6.493843257,8.000000021,0.968508981,-1.400584402
0.000176646,0.003244839,4.31E-05,1.01E-05,0.00021141,0.00324013,1.780449381,6.691038768,7.999999984,0.904827089,-1.405647649
0.00024903,0.004550667,4.09E-05,9.73E-06,0.00020811,0.004553088,1.62788206,6.888396047,8.000000008,0.828849059,-1.410420883
0.000343579,0.0054804,3.90E-05,9.40E-06,0.000370689,0.005471014,1.486606875,7.085901477,7.999999982,0.73781506,-1.414928125
0.000399388,0.003876147,3.72E-05,9.09E-06,0.00043334,0.003868079,1.36014705,7.283543077,7.999999982,0.628796286,-1.419190839
1.95E-05,0.004655848,3.56E-05,8.81E-06,0.000052,0.004647043,1.252996409,7.481310022,7.999999977,0.499346722,-1.423228255
0.002783632,0.020972814,3.41E-05,8.54E-06,0.002779789,0.020965024,1.170469991,7.679192685,8.00000002,0.348771004,-1.427057654
0.012056937,0.033759097,3.28E-05,8.28E-06,0.012070658,0.033757381,1.118033989,7.877182215,7.999999978,0.1798535,-1.430694602
0.027787373,0.028233644,3.15E-05,8.04E-06,0.027768494,0.028233585,1.1,8.075270875,7.999999982,0,-1.434153164
0.034811867,0.012878652,3.04E-05,7.82E-06,0.0348037,0.012886437,1.118033989,8.27345154,8.000000023,-0.1798535,-1.437446073
0.022972805,0.003222026,2.93E-05,7.60E-06,0.023001885,0.00322906,1.170469991,8.471717664,8.00000001,-0.348771004,-1.440584884
0.006596628,0.000232708,2.83E-05,7.40E-06,0.006587164,0.000226153,1.252996409,8.670063455,8.000000018,-0.499346722,-1.44358011
0.003424665,0.000339613,2.73E-05,7.21E-06,0.003444027,0.000344397,1.36014705,8.868483506,7.999999984,-0.628796286,-1.446441332
0.005264322,0.000326601,2.65E-05,7.03E-06,0.005275428,0.000320642,1.486606875,9.066973069,8.000000035,-0.73781506,-1.449177304
0.004602632,0.00025846,2.56E-05,6.86E-06,0.004619891,0.000254069,1.62788206,9.265527476,7.999999967,-0.828849059,-1.451796033
0.003424657,0.000198668,2.49E-05,6.69E-06,0.003434741,0.000193822,1.780449381,9.464142848,7.999999993,-0.904827089,-1.454304866
0.002417598,0.000152124,2.41E-05,6.54E-06,0.002441062,0.000146514,1.941648785,9.662815356,8.00000003,-0.968508981,-1.456710548
0.001693,0.000117307,2.34E-05,6.39E-06,0.001691699,0.000123089,2.10950231,9.861541439,7.999999978,-1.022246924,-1.459019285
0.001199047,9.17E-05,2.28E-05,6.25E-06,0.001188799,0.0000872,2.282542443,10.06031808,7.999999993,-1.067953116,-1.4612368
0.000866093,7.29E-05,2.21E-05,6.11E-06,0.000875712,0.0000782,2.459674776,10.25914225,7.999999985,-1.107148718,-1.463368373
0.000640525,5.91E-05,2.16E-05,5.98E-06,0.000642103,0.0000532,2.640075758,10.45801132,8.000000035,-1.141034048,-1.465418888
0.000485565,4.88E-05,2.10E-05,5.85E-06,0.00046906,0.0000516,2.823118844,10.65692259,7.999999956,-1.17055567,-1.467392864
0.000376845,4.11E-05,2.05E-05,5.73E-06,0.000394875,0.0000455,3.008321793,10.85587401,8.000000022,-1.196462711,-1.469294496
0.000299344,3.53E-05,2.00E-05,5.62E-06,0.000306619,0.0000315,3.195309064,11.05486315,7.999999964,-1.219351533,-1.471127674
0.000242889,3.08E-05,1.95E-05,5.51E-06,0.000224904,0.0000267,3.383784862,11.25388821,7.999999994,-1.23970025,-1.472896019
0.000200866,2.72E-05,1.91E-05,5.40E-06,0.000190853,0.0000297,3.573513678,11.45294719,7.99999997,-1.257895099,-1.474602899
0.000169336,2.44E-05,1.86E-05,5.30E-06,0.000180752,0.0000297,3.764306048,11.65203842,7.999999968,-1.274250518,-1.476251455
0.000144963,2.21E-05,1.82E-05,5.20E-06,0.000163025,0.0000253,3.956008096,11.85116031,8.000000022,-1.28902446,-1.477844618
1.41E-05,0.000132651,0.000148104,2.12E-05,0.000149997,0.000127891,4.016217121,4.396589588,7.999999996,1.241171919,-1.270625156
1.61E-05,0.000162005,0.000129405,1.95E-05,0.000145406,0.000179547,3.827531838,4.588027893,7.99999999,1.224257462,-1.283514873
1.87E-05,0.000201882,0.000114176,1.80E-05,0.000121562,0.000214172,3.640054945,4.780167359,7.999999998,1.205594877,-1.295370223
2.23E-05,0.000256049,0.000101929,1.68E-05,0.0000854,0.000248424,3.453983204,4.972926699,7.999999991,1.184913657,-1.306307944
2.71E-05,0.00033073,9.17E-05,1.57E-05,0.0000683,0.000315049,3.269556546,5.166236536,7.999999996,1.161888498,-1.316428268
3.36E-05,0.000435148,8.31E-05,1.47E-05,0.0000835,0.000425814,3.08706981,5.36003732,8.000000009,1.136126112,-1.325817664
4.23E-05,0.000582573,7.60E-05,1.39E-05,0.000103406,0.000581538,2.906888372,5.554277629,8,1.107148718,-1.334551066
5.42E-05,0.000793306,6.98E-05,1.32E-05,0.000117416,0.000795962,2.729468811,5.748912953,8.000000011,1.074373573,-1.342693699
7.03E-05,0.001095924,6.46E-05,1.25E-05,0.00012804,0.001096743,2.555386467,5.943904429,7.999999987,1.037088135,-1.350302565
9.23E-05,0.001530057,6.00E-05,1.20E-05,0.000130719,0.001523289,2.385372088,6.139218201,8.000000009,0.994421106,-1.357427685
0.000122463,0.002140607,5.59E-05,1.14E-05,0.000100805,0.002129913,2.220360332,6.334824376,7.999999991,0.945311287,-1.364113108
0.000163504,0.002955817,5.25E-05,1.10E-05,0.000138193,0.002964839,2.061552813,6.530696748,8.000000001,0.888479772,-1.370397773
0.000218522,0.003902501,4.94E-05,1.05E-05,0.0002595,0.003893277,1.910497317,6.726812038,8.000000014,0.822418279,-1.376316211
0.00028678,0.004607207,4.66E-05,1.01E-05,0.000294443,0.004612995,1.769180601,6.923149575,8.000000002,0.745419476,-1.381899146
0.000339636,0.00401222,4.41E-05,9.77E-06,0.000322488,0.004017125,1.640121946,7.119691019,8.000000014,0.655695626,-1.387174001
0.000212861,0.000776527,4.19E-05,9.43E-06,0.000248713,0.000776034,1.526433753,7.316419878,7.999999989,0.551654983,-1.39216532
0.000736289,0.009296273,3.98E-05,9.11E-06,0.000775807,0.009296192,1.431782107,7.513321517,8.000000016,0.432407776,-1.396895138
0.004207962,0.021748454,3.80E-05,8.82E-06,0.004237314,0.021756966,1.360147051,7.710382615,8.000000005,0.298498932,-1.401383283
0.01244573,0.028915138,3.64E-05,8.55E-06,0.012447061,0.028922615,1.315294644,7.907591271,7.999999981,0.152649328,-1.405647649
0.023892063,0.024240215,3.49E-05,8.29E-06,0.023926533,0.024232551,1.3,8.104936754,7.999999987,0,-1.409704422
0.02964384,0.013163115,3.34E-05,8.05E-06,0.029675336,0.013156933,1.315294644,8.302409298,8.00000001,-0.152649328,-1.413568276
0.023327248,0.004695687,3.21E-05,7.82E-06,0.023295131,0.004689253,1.360147051,8.499999986,7.999999985,-0.298498932,-1.417252544
0.011002671,0.000974479,3.09E-05,7.61E-06,0.010983839,0.000974019,1.431782107,8.697700845,7.999999999,-0.432407776,-1.42076937
0.002166669,0.000145622,2.98E-05,7.40E-06,0.002179169,0.000147941,1.526433753,8.895504483,7.999999999,-0.551654983,-1.424129833
0.003630037,0.000297387,2.88E-05,7.21E-06,0.003658777,0.000293919,1.640121946,9.093404172,7.999999969,-0.655695626,-1.427344063
0.004454456,0.000273754,2.78E-05,7.03E-06,0.004430131,0.000277932,1.769180601,9.291393865,7.999999998,-0.745419476,-1.430421341
0.003938858,0.000224758,2.69E-05,6.86E-06,0.003957336,0.000220199,1.910497317,9.489467826,7.999999981,-0.822418279,-1.433370181
0.003093834,0.000180229,2.60E-05,6.69E-06,0.00311788,0.000175579,2.061552813,9.687620993,8.000000026,-0.888479772,-1.436198413
0.002319317,0.000143783,2.52E-05,6.54E-06,0.00233137,0.000145344,2.220360332,9.885848501,8.000000029,-0.945311287,-1.438913244
0.001715666,0.000114949,2.45E-05,6.39E-06,0.001694264,0.000120661,2.385372088,10.08414599,8.000000018,-0.994421106,-1.441521323
0.001272292,9.26E-05,2.38E-05,6.24E-06,0.001276914,0.0000864,2.555386467,10.28250945,8.00000003,-1.037088135,-1.444028792
0.000953851,7.53E-05,2.31E-05,6.11E-06,0.00095703,0.0000812,2.729468811,10.48093505,7.999999979,-1.074373573,-1.446441332
0.000725866,6.21E-05,2.25E-05,5.98E-06,0.000726766,0.0000561,2.906888372,10.67941942,7.999999958,-1.107148718,-1.448764208
0.000561881,5.19E-05,2.19E-05,5.85E-06,0.000550653,0.0000566,3.08706981,10.87795936,7.99999999,-1.136126112,-1.451002304
0.000442505,4.40E-05,2.13E-05,5.73E-06,0.000463534,0.0000447,3.269556546,11.0765518,7.999999989,-1.161888498,-1.453160156
0.000354648,3.78E-05,2.08E-05,5.62E-06,0.000342885,0.0000324,3.453983204,11.275194,7.999999992,-1.184913657,-1.455241985
0.000289019,3.29E-05,2.03E-05,5.51E-06,0.000276241,0.0000356,3.640054945,11.4738834,8.000000012,-1.205594877,-1.457251722
0.000239156,2.90E-05,1.98E-05,5.40E-06,0.000254986,0.000034,3.827531838,11.67261752,7.999999994,-1.224257462,-1.459193032
0.000201147,2.59E-05,1.93E-05,5.30E-06,0.000215235,0.0000253,4.016217121,11.8713942,8.000000016,-1.241171919,-1.461069338
1.78E-05,0.000196865,0.000199079,2.46E-05,0.000189116,0.000172916,4.085339644,4.45982062,7.999999996,1.194835373,-1.227772386
2.10E-05,0.000243618,0.000171626,2.23E-05,0.000172408,0.000229069,3.899999999,4.648655716,7.999999995,1.176005207,-1.242243156
2.50E-05,0.00030543,0.000149484,2.04E-05,0.000163204,0.000301471,3.716180836,4.838388161,8.000000001,1.155304231,-1.255581627
3.02E-05,0.000388786,0.000131544,1.88E-05,0.000156854,0.000392117,3.53411941,5.028916378,7.999999994,1.132459767,-1.267911458
3.69E-05,0.000500904,0.000116734,1.74E-05,0.000151684,0.000507136,3.354101968,5.220153249,7.999999996,1.107148718,-1.279339532
4.57E-05,0.000653798,0.000104423,1.62E-05,0.000148311,0.000658753,3.176476036,5.412023648,7.999999998,1.078987151,-1.289958602
5.72E-05,0.000862843,9.42E-05,1.52E-05,0.000145276,0.000861978,3.001666206,5.604462498,7.999999992,1.047518005,-1.299849476
7.22E-05,0.001149109,8.55E-05,1.43E-05,0.000130193,0.001138626,2.830194338,5.797413208,7.999999989,1.012197011,-1.309082824
9.19E-05,0.001537811,7.82E-05,1.35E-05,0.000072,0.001526079,2.66270539,5.990826329,8.000000008,0.972377433,-1.317720675
0.00011768,0.002053026,7.18E-05,1.28E-05,0.0000846,0.002062389,2.5,6.184658447,8.000000009,0.927295218,-1.325817664
0.000151439,0.00269928,6.64E-05,1.22E-05,0.000217858,0.002695537,2.343074904,6.378871378,8.000000006,0.876058051,-1.33342208
0.000194561,0.003415639,6.17E-05,1.16E-05,0.000133864,0.003423637,2.19317122,6.573431385,8.000000014,0.817645046,-1.34057674
0.000246075,0.003964354,5.76E-05,1.11E-05,0.000263262,0.003956678,2.051828452,6.768308514,8.000000009,0.750929062,-1.347319726
0.000290602,0.003771598,5.39E-05,1.06E-05,0.000330046,0.003763788,1.920937271,6.963476142,7.999999998,0.674740942,-1.353685012
0.000254717,0.00181485,5.07E-05,1.02E-05,0.000243934,0.001823791,1.802775638,7.158910546,8.000000016,0.588002604,-1.359702994
0.000120858,0.003542297,4.78E-05,9.84E-06,0.000120905,0.003551351,1.7,7.354590417,8.000000014,0.489957326,-1.365400938
0.001530554,0.01205169,4.52E-05,9.49E-06,0.001559226,0.012061,1.615549442,7.550496665,7.999999992,0.380506377,-1.37080337
0.005257393,0.021096391,4.29E-05,9.16E-06,0.005217284,0.021087623,1.55241747,7.746612159,7.999999997,0.260602392,-1.375932407
0.012324854,0.025125711,4.08E-05,8.86E-06,0.012326648,0.025117154,1.513274595,7.942921382,8.000000005,0.132551532,-1.380808039
0.020944439,0.021226723,3.89E-05,8.58E-06,0.020911626,0.021235217,1.5,8.139410307,8.000000009,0,-1.385448377
0.025650637,0.012944535,3.71E-05,8.31E-06,0.025613503,0.01294927,1.513274595,8.336066217,7.999999999,-0.132551532,-1.389869866
0.022346055,0.00575751,3.55E-05,8.07E-06,0.022381162,0.005761437,1.55241747,8.532877605,8.000000013,-0.260602392,-1.394087471
0.013548061,0.001813829,3.41E-05,7.84E-06,0.01358133,0.001821663,1.615549442,8.729833896,7.999999992,-0.380506377,-1.398114835
0.004966119,0.000280357,3.27E-05,7.62E-06,0.004939635,0.000273615,1.7,8.926925574,8.000000012,-0.489957326,-1.401964425
0.001728131,0.000196884,3.15E-05,7.41E-06,0.001759625,0.000199522,1.802775638,9.124143775,7.999999978,-0.588002604,-1.405647649
0.003476441,0.000259,3.03E-05,7.22E-06,0.003500021,0.000251866,1.920937271,9.321480591,8.000000023,-0.674740942,-1.409174972
0.003850578,0.000235623,2.93E-05,7.03E-06,0.003826394,0.000242393,2.051828452,9.518928491,7.999999981,-0.750929062,-1.412556002
0.003442221,0.000198735,2.83E-05,6.86E-06,0.00342941,0.000202401,2.19317122,9.716480852,8.000000007,-0.817645046,-1.415799585
0.00280809,0.000164407,2.73E-05,6.69E-06,0.002808199,0.000167159,2.343074904,9.914131302,7.999999972,-0.876058051,-1.418913869
0.00220112,0.000135163,2.65E-05,6.54E-06,0.002188157,0.000141285,2.5,10.1118742,7.999999992,-0.927295218,-1.421906379
0.001698539,0.000111166,2.56E-05,6.39E-06,0.001673874,0.000113615,2.66270539,10.30970416,7.999999995,-0.972377433,-1.424784069
0.001307617,9.18E-05,2.48E-05,6.24E-06,0.001323633,0.0000858,2.830194338,10.50761629,8.000000007,-1.012197011,-1.427553378
0.001011931,7.63E-05,2.41E-05,6.11E-06,0.001009933,0.0000823,3.001666206,10.70560598,7.999999969,-1.047518005,-1.430220275
0.000790519,6.39E-05,2.34E-05,5.98E-06,0.000789827,0.000058,3.176476036,10.9036691,7.999999991,-1.078987151,-1.432790303
0.000624688,5.41E-05,2.28E-05,5.85E-06,0.000620532,0.0000598,3.354101968,11.10180167,8.000000013,-1.107148718,-1.435268613
0.000500074,4.62E-05,2.22E-05,5.73E-06,0.000515805,0.0000431,3.53411941,11.29999998,7.999999979,-1.132459767,-1.437659999
0.000405295,3.99E-05,2.16E-05,5.62E-06,0.000383732,0.0000386,3.716180836,11.49826076,8.000000021,-1.155304231,-1.439968931
0.000333173,3.49E-05,2.10E-05,5.50E-06,0.000342533,0.0000404,3.899999999,11.69658068,7.999999984,-1.176005207,-1.442199576
0.000277235,3.08E-05,2.05E-05,5.40E-06,0.000293067,0.0000297,4.085339644,11.89495696,8.000000045,-1.194835373,-1.44435583
2.31E-05,0.000283452,0.000265125,2.88E-05,0.000242586,0.000265546,4.162931662,4.531004304,8.000000003,1.150132978,-1.186191612
2.74E-05,0.000351132,0.00022677,2.59E-05,0.00019943,0.000340672,3.981205844,4.716990564,7.999999994,1.129616846,-1.202100424
3.27E-05,0.000439304,0.000195722,2.35E-05,0.000165577,0.000437994,3.801315563,4.904079935,8.000000002,1.107148718,-1.21679889
3.95E-05,0.000555114,0.000170434,2.14E-05,0.000146928,0.000564647,3.623534188,5.09215082,7.999999999,1.082462376,-1.230414388
4.81E-05,0.000707757,0.000149689,1.96E-05,0.000154163,0.000726053,3.448187928,5.28109837,7.999999997,1.055247319,-1.24305782
5.89E-05,0.000909505,0.000132529,1.81E-05,0.00018142,0.000923914,3.275667869,5.470831749,8,1.025141272,-1.254826055
7.27E-05,0.001174689,0.000118285,1.68E-05,0.000183992,0.001166875,3.106444911,5.661271942,7.999999997,0.991722057,-1.26580398
9.03E-05,0.001519394,0.000106252,1.57E-05,0.0000856,0.001508199,2.941088232,5.852349963,8.000000006,0.954499389,-1.276066222
0.000112486,0.001955448,9.62E-05,1.47E-05,0.000129736,0.001970173,2.780287756,6.044005302,8.000000009,0.912907722,-1.285678592
0.000140464,0.002477697,8.74E-05,1.39E-05,0.000198182,0.002463814,2.624880951,6.236184722,7.999999992,0.866302263,-1.294699307
0.00017527,0.003036468,8.01E-05,1.31E-05,0.000194187,0.003045444,2.47588368,6.428841264,7.999999999,0.813961821,-1.303180022
0.000215479,0.003470987,7.37E-05,1.24E-05,0.000141996,0.003481939,2.334523505,6.621933243,7.999999989,0.755104403,-1.311166697
0.000252307,0.00345125,6.82E-05,1.18E-05,0.000197622,0.003461247,2.202271554,6.815423681,7.999999996,0.688924388,-1.318700346
0.000248543,0.002379713,6.33E-05,1.13E-05,0.000189994,0.002386664,2.080865205,7.009279573,8.00000001,0.614662952,-1.325817664
8.49E-05,0.000910111,5.90E-05,1.08E-05,0.000142683,0.000920916,1.972308292,7.203471397,8.000000011,0.531724067,-1.332551569
0.000547133,0.006175144,5.53E-05,1.04E-05,0.000577162,0.006184305,1.878829423,7.397972697,8.000000002,0.439842583,-1.338931666
0.002278203,0.013434442,5.19E-05,9.96E-06,0.00228416,0.013440665,1.802775637,7.592759701,7.999999991,0.339292614,-1.344984645
0.005968911,0.019906669,4.90E-05,9.59E-06,0.005956796,0.019908832,1.74642492,7.787810983,7.999999994,0.231090667,-1.350734624
0.011945298,0.022128261,4.63E-05,9.25E-06,0.01191556,0.022135662,1.711724277,7.983107153,7.999999989,0.117108745,-1.356203445
0.018641268,0.01887702,4.38E-05,8.93E-06,0.01868268,0.018868092,1.7,8.178630698,8.000000006,0,-1.361410934
0.022518098,0.012481614,4.17E-05,8.64E-06,0.022558916,0.012474934,1.711724277,8.374365631,7.999999982,-0.117108745,-1.366375121
0.020906378,0.006457844,3.97E-05,8.36E-06,0.020878276,0.006460395,1.74642492,8.570297527,7.999999982,-0.231090667,-1.371112441
0.014730315,0.002594643,3.79E-05,8.11E-06,0.014730347,0.002594974,1.802775637,8.766413192,8.000000016,-0.339292614,-1.3756379
0.007470802,0.000727779,3.63E-05,7.87E-06,0.007436033,0.000724688,1.878829423,8.962700482,7.999999996,-0.439842583,-1.379965224
0.002148968,8.20E-05,3.48E-05,7.65E-06,0.002168075,0.0000803,1.972308292,9.159148433,8.000000002,-0.531724067,-1.384106996
0.002099165,0.000203647,3.34E-05,7.44E-06,0.002126777,0.000206267,2.080865205,9.355746895,7.999999998,-0.614662952,-1.388074766
0.003221746,0.000227648,3.21E-05,7.24E-06,0.003237582,0.000221071,2.202271554,9.552486571,7.999999984,-0.688924388,-1.391879156
0.003382812,0.000206815,3.08E-05,7.05E-06,0.003375162,0.000210052,2.334523505,9.749358965,8.000000013,-0.755104403,-1.395529951
0.003056543,0.000178096,2.97E-05,6.87E-06,0.003027783,0.000184921,2.47588368,9.94635609,7.999999974,-0.813961821,-1.399036175
0.002565623,0.00015072,2.87E-05,6.71E-06,0.002544704,0.000157088,2.624880951,10.14347083,8.000000022,-0.866302263,-1.40240617
0.002079678,0.00012696,2.78E-05,6.55E-06,0.002053623,0.000133168,2.780287756,10.34069628,7.999999977,-0.912907722,-1.405647649
0.001658944,0.000106793,2.69E-05,6.39E-06,0.001640312,0.000106132,2.941088232,10.53802638,8.000000002,-0.954499389,-1.408767764
0.001316657,9.00E-05,2.60E-05,6.25E-06,0.001338712,0.0000847,3.106444911,10.73545527,7.999999996,-0.991722057,-1.411773147
0.001046737,7.61E-05,2.52E-05,6.11E-06,0.001042667,0.0000822,3.275667869,10.93297764,8.000000006,-1.025141272,-1.414669961
0.000836677,6.48E-05,2.45E-05,5.98E-06,0.000831953,0.0000592,3.448187928,11.13058846,7.999999978,-1.055247319,-1.417463938
0.000674156,5.55E-05,2.38E-05,5.85E-06,0.000679431,0.0000612,3.623534188,11.32828315,7.999999959,-1.082462376,-1.420160418
0.000548249,4.79E-05,2.31E-05,5.73E-06,0.000551602,0.0000423,3.801315563,11.52605745,8.000000013,-1.107148718,-1.42276438
0.000450324,4.17E-05,2.25E-05,5.62E-06,0.000435485,0.0000452,3.981205844,11.72390719,7.999999995,-1.129616846,-1.42528047
0.000373603,3.66E-05,2.19E-05,5.51E-06,0.000395458,0.0000387,4.162931662,11.92182871,7.999999988,-1.150132978,-1.427713033
2.94E-05,0.000391181,0.000346088,3.37E-05,0.000321185,0.000405964,4.248529159,4.60977223,8.000000003,1.107148718,-1.145964164
3.48E-05,0.000481826,0.000294894,3.01E-05,0.000301418,0.000511937,4.070626484,4.792702783,7.999999992,1.085174233,-1.163164821
4.14E-05,0.000598304,0.000253331,2.71E-05,0.000294202,0.000605076,3.894868419,4.976946851,7.999999996,1.061204062,-1.179096387
4.96E-05,0.000747232,0.000219274,2.46E-05,0.000239696,0.000723862,3.721558814,5.162363794,7.999999995,1.034985089,-1.193887056
5.97E-05,0.000938186,0.000191318,2.24E-05,0.000134116,0.000935392,3.55105618,5.34883165,8.000000001,1.006226933,-1.207649317
7.23E-05,0.001180943,0.000168158,2.05E-05,0.000191827,0.00120017,3.383784861,5.536244221,8.000000004,0.974597185,-1.220482115
8.79E-05,0.001485252,0.000148928,1.89E-05,0.000215104,0.001467229,3.220248436,5.724508708,7.999999993,0.939716939,-1.232472704
0.000107145,0.001856264,0.000132715,1.75E-05,0.0000707,0.001871915,3.061045573,5.91354378,8.000000003,0.901157381,-1.24369823
0.000130794,0.002284372,0.000119026,1.63E-05,0.000229853,0.002268056,2.906888372,6.103277804,7.999999997,0.858438729,-1.254227073
0.000159421,0.002730933,0.000107437,1.53E-05,0.000208118,0.002736847,2.758622845,6.293647583,7.999999992,0.811033572,-1.264120007
0.000191621,0.003086656,9.75E-05,1.43E-05,0.000109404,0.003100882,2.617250465,6.484597144,8.000000009,0.758377714,-1.273431182
0.000222411,0.003141786,8.90E-05,1.35E-05,0.000133778,0.003155174,2.48394847,6.676076694,8.000000003,0.69989287,-1.282208965
0.000230579,0.002535415,8.16E-05,1.28E-05,0.00019243,0.002536901,2.360084744,6.868041923,7.999999988,0.635026735,-1.29049667
0.000155657,0.00085755,7.52E-05,1.21E-05,0.000230878,0.000857051,2.247220505,7.060453233,7.999999988,0.563316261,-1.298333177
0.00015334,0.00285526,6.97E-05,1.16E-05,0.000210957,0.002860103,2.147091055,7.253275125,8.000000003,0.484477929,-1.305753467
0.001007278,0.00801845,6.47E-05,1.10E-05,0.00107126,0.008025773,2.061552813,7.446475678,8.000000002,0.398522446,-1.312789085
