sample_id,split,domain_id,is_labeled,c1_rel_db,c2_rel_db,delta_rel_db,sum_rel_db,log_ratio,c1_dbm,c2_dbm,rss_a_p1_rel_db,rss_b_p1_rel_db,rss_a_p2_rel_db,rss_b_p2_rel_db,theta1_rad,theta2_rad,d1_m,d2_m,room_dim_m,mask_4rss_is_gt
21,train,0,1,-28.52295547988045,-37.68599229288228,-9.163036813001831,-66.20894777276274,-2.1098671972173695,-58.52295547988045,-67.68599229288228,-28.583740359911456,-37.74651943712092,-47.07743928643524,-51.837587000082166,-1.325817664,-1.558892127,0.412310563,8.40059505,7.999999833,1
22,train,0,1,-32.707023494844684,-39.91404086047992,-7.207017365635238,-72.6210643553246,-1.659477075106091,-62.707023494844684,-69.91404086047993,-32.77073356373278,-39.85487861603432,-47.18966632752273,-51.938200260161125,-1.405647649,-1.559168944,0.608276252,8.600581495,8.00000012,1
23,train,0,1,-34.936356963939154,-41.40261433802853,-6.466257374089373,-76.33897130196769,-1.4889107837041022,-64.93635696393915,-71.40261433802853,-34.918434632446086,-41.22628654130226,-47.281583934635016,-52.04119982655925,-1.446441332,-1.55943318,0.806225773,8.800568527,8.000000365,1
24,train,0,1,-36.482056250222286,-42.54925208417943,-6.067195833957143,-79.03130833440171,-1.3970234683545286,-66.48205625022229,-72.54925208417943,-36.364218625548695,-42.26213555018806,-47.3754891026957,-52.13958789757446,-1.471127674,-1.559685673,1.004987559,9.000555622,8.000000087,1
25,train,0,1,-37.66415070705839,-43.48721986001856,-5.823069152960173,-81.15137056707695,-1.3408112227079565,-67.66415070705838,-73.48721986001857,-37.445706946432374,-43.1069114087638,-47.495799976911066,-52.23298816011589,-1.487655095,-1.55992719,1.204159459,9.200543786,8.000000323,1
26,train,0,1,-38.64085368492409,-44.29457060118103,-5.65371691625694,-82.93542428610512,-1.3018164291381493,-68.64085368492408,-74.29457060118102,-38.323578045178344,-43.809066693732575,-47.569619513137056,-52.3284413391782,-1.499488862,-1.56015843,1.403566885,9.400531706,7.999999806,1
27,train,0,1,-39.4652971531076,-44.98940737782249,-5.524110224714889,-84.45470453093009,-1.2719733855484492,-69.4652971531076,-74.98940737782249,-39.05259922672508,-44.42492798094342,-47.67003889607846,-52.42603971206976,-1.508377517,-1.560380037,1.603121959,9.600520945,8.000000121,1
28,train,0,1,-40.181813928293366,-45.62249437179612,-5.440680443502757,-85.80430830008949,-1.252762968495368,-70.18181392829337,-75.62249437179612,-39.6769156033569,-44.96209316942819,-47.77283528852416,-52.51037138743839,-1.515297822,-1.560592599,1.802775652,9.800509902,7.999999697,1
29,train,0,1,-40.8196966321512,-46.179829574251315,-5.360132942100115,-86.99952620640252,-1.2342162208946041,-70.81969663215119,-76.17982957425131,-40.22733787572707,-45.43633966870957,-47.85156151952302,-52.60427655549908,-1.520837931,-1.56079666,2.002498437,10.00049988,7.999999895,1
30,train,0,1,-41.39661993429006,-46.69586226650809,-5.299242332218029,-88.09248220079814,-1.2201956398328238,-71.39661993429006,-76.69586226650809,-40.71604147743286,-45.86700235918748,-47.95880017344075,-52.69217724333611,-1.525373047,-1.560992719,2.202271536,10.20048986,7.999999694,1
31,train,0,1,-41.92464971931146,-47.166987712964506,-5.242337993653045,-89.09163743227597,-1.2070929316621812,-71.92464971931146,-77.1669877129645,-41.15771230367396,-46.25251653989896,-48.04100347590766,-52.77366077466188,-1.529153748,-1.561181238,2.402082447,10.40048022,7.999999445,1
32,train,0,1,-42.403321553103694,-47.61953896871205,-5.216217415608355,-90.02286052181574,-1.2010784462995727,-72.4033215531037,-77.61953896871205,-41.55522824254319,-46.61543506395395,-48.124792791635365,-52.85670240254767,-1.532353737,-1.561362644,2.601922382,10.60047125,7.999999547,1
33,train,0,1,-42.85670240254767,-48.01342913045577,-5.156726727908101,-90.87013153300344,-1.1873802092325154,-72.85670240254767,-78.01342913045576,-41.92464971931146,-46.94648630553377,-48.210230527068305,-52.94136287716081,-1.535097214,-1.561537332,2.801785136,10.8004628,7.999999856,1
34,train,0,1,-43.269790928711046,-48.416375079047505,-5.146584150336459,-91.68616600775854,-1.1850447944404168,-73.26979092871105,-78.4163750790475,-42.26213555018806,-47.2584215073632,-48.297382846050425,-53.0189945437661,-1.537475331,-1.561705668,3.001666211,11.00045438,7.999999837,1
35,train,0,1,-43.65522729839269,-48.76148359032914,-5.106256291936454,-92.41671088872184,-1.175758961881994,-73.65522729839269,-78.76148359032914,-42.57274868695302,-47.5448733218585,-48.35647144215563,-53.09803919971486,-1.539556493,-1.561867993,3.201562081,11.2004469,8.000000518,1
36,train,0,1,-44.023048140744876,-49.100948885606016,-5.0779007448611395,-93.12399702635089,-1.1692298558820624,-74.02304814074488,-79.10094888560602,-42.865094569060574,-47.82516055786093,-48.446639625349384,-53.17854923626168,-1.541393039,-1.562024622,3.401470318,11.40043865,8.000000014,1
37,train,0,1,-44.36518914605589,-49.43095148663527,-5.065762340579383,-93.79614063269116,-1.1664348850068713,-74.36518914605588,-79.43095148663528,-43.14258261397736,-48.06875401645539,-48.53871964321762,-53.251388592621886,-1.54302569,-1.562175851,3.601388595,11.60043145,8.00000045,1
38,train,0,1,-44.69800301796917,-49.7469413473523,-5.048938329383127,-94.44494436532148,-1.1625610132683837,-74.69800301796917,-79.7469413473523,-43.400837999301494,-48.326826652518236,-48.60120913598763,-53.325470471100466,-1.54448661,-1.562321953,3.801315628,11.80042318,7.999999393,1
39,train,0,1,-42.17527375833714,-44.001169279263124,-1.8258955209259824,-86.17644303760027,-0.4204279807848768,-72.17527375833714,-74.00116927926312,-48.7942606879415,-43.41035157335565,-43.196644865854374,-48.5078088734462,1.492012366,-1.499488862,3.81182372,4.210700654,8.000000009,1
40,train,0,1,-43.69572124974976,-42.07608310501746,1.6196381447322992,-85.77180435476723,0.3729354648105133,-73.69572124974977,-72.07608310501746,-48.53871964321762,-43.133637307377064,-43.44861565188617,-48.69666231504994,1.487655095,-1.502719869,3.612478378,4.410215444,8.000000034,1
41,train,0,1,-44.353339357479115,-43.54577730650908,0.8075620509700343,-87.8991166639882,0.1859480340231299,-74.35333935747911,-73.54577730650908,-48.297382846050425,-42.848326421515424,-43.685562309868274,-48.92790030352131,1.482788953,-1.505671163,3.413209623,4.609772196,7.999999957,1
42,train,0,1,-42.49491605148654,-42.57274868695302,-0.07783263546647845,-85.06766473843956,-0.017921626617356464,-72.49491605148654,-72.57274868695302,-48.04100347590766,-42.533658010624215,-43.914739664228065,-49.100948885606016,1.477319546,-1.508377517,3.214031748,4.809365878,8.000000028,1
43,train,0,1,-45.21433504406157,-41.51195298948196,3.7023820545796085,-86.72628803354354,0.8525049727443668,-75.21433504406157,-71.51195298948196,-47.77283528852416,-42.20403508742176,-44.12289034981089,-49.318141382538386,1.471127674,-1.510868172,3.014962677,5.008991942,8.000000018,1
44,train,0,1,-44.15668775632469,-42.60427655549908,1.5524112008256168,-86.76096431182377,0.35745588892180546,-74.15668775632469,-72.60427655549907,-47.495799976911066,-41.84422251675733,-44.32973633840939,-49.4692155651658,1.464060654,-1.513167899,2.816025564,5.208646629,7.999999968,1
45,train,0,1,-42.790142558462605,-41.169066414243105,1.6210761442195007,-83.95920897270571,0.3732665764288097,-72.7901425584626,-71.1690664142431,-47.18966632752273,-41.444808443322,-44.522252946121775,-49.665762445130504,1.455919721,-1.515297822,2.617250457,5.408326957,8.000000035,1
46,train,0,1,-48.096683018297085,-40.762380391713,7.334302626584083,-88.8590634100101,1.6887855895479582,-78.09668301829709,-70.76238039171301,-46.882461389442454,-41.01823516502323,-44.71083299722345,-49.82966660701219,1.446441332,-1.517276058,2.41867732,5.608029922,7.99999996,1
47,train,0,1,-43.325470471100466,-41.02372908709558,2.3017413840048846,-84.34919955819605,0.5299955398737127,-73.32547047110046,-71.02372908709557,-46.53647025549361,-40.545314148681804,-44.89454989793388,-50.0,1.435268613,-1.519118242,2.220360334,5.807753403,7.999999968,1
48,train,0,1,-43.458234581220395,-39.625336603564996,3.8328979776553993,-83.0835711847854,0.8825573746316334,-73.4582345812204,-69.62533660356499,-46.179829574251315,-40.008694587126286,-45.058454059815574,-50.14573525916998,1.421906379,-1.520837931,2.022374839,6.00749531,7.999999989,1
49,train,0,1,-48.15308569182402,-39.596152571621516,8.556933120202501,-87.74923826344553,1.9703066644325307,-78.15308569182402,-69.59615257162152,-45.78396073130169,-39.394116911963835,-45.228787452803374,-50.29653123769907,1.405647649,-1.52244694,1.824828755,6.207253803,7.999999978,1
50,train,0,1,-42.37321436272563,-38.60111472516994,3.7720996375556908,-80.97432908789557,0.8685580394723981,-72.37321436272563,-68.60111472516994,-45.37602002101043,-38.64654230737348,-45.39102157243452,-50.443122496864945,1.385448377,-1.523955614,1.627882061,6.407027408,8.000000018,1
51,train,0,1,-47.59450751717401,-37.62348204336399,9.971025473810016,-85.217989560538,2.295913461785883,-77.59450751717401,-67.62348204336399,-44.92144128304169,-37.671435974363604,-45.54395796726403,-50.58488567365597,1.359702994,-1.525373047,1.431782109,6.606814609,7.999999948,1
52,train,0,1,-42.35077015350112,-36.27102719126266,6.079742962238456,-78.62179734476378,1.3999125514085737,-72.35077015350112,-66.27102719126266,-44.353339357479115,-36.234923896154804,-45.702477199975924,-50.72116589669293,1.325817664,-1.526707269,1.236931689,6.806614369,7.99999994,1
53,train,0,1,-44.96209316942819,-33.91399094518146,11.048102224246726,-78.87608411460965,2.543919548742488,-74.96209316942819,-63.91399094518146,-43.46787486224656,-33.90988598105814,-45.85026652029182,-50.851281824599496,1.279339532,-1.527965394,1.04403065,7.006425602,7.999999979,1
54,train,0,1,-40.241088635982074,-30.2168067714763,10.024281864505774,-70.45789540745838,2.3081761989181553,-70.24108863598207,-60.2168067714763,-41.573907603894384,-30.244675571283036,-45.98599459218456,-50.979971086492704,1.212025657,-1.529153748,0.854400376,7.206247342,8.000000054,1
55,train,0,1,-38.29418550313511,-25.098724737833592,13.195460765301519,-63.3929102409687,3.038367125337108,-68.29418550313511,-55.09872473783359,-38.04415809721055,-25.092473056126074,-46.1261017366127,-51.1069829749369,1.107148718,-1.530277974,0.670820394,7.406078527,7.999999943,1
56,train,0,1,-33.33692665906479,-18.92534923355065,14.411577425514135,-52.262275892615435,3.318388334651835,-63.33692665906479,-48.92534923355065,-33.165575914148185,-18.92500337213622,-46.25251653989896,-51.22628654130226,0.927295218,-1.531343126,0.5,7.605918806,8.000000058,1
57,train,0,1,-28.276031740758555,-19.484237742867283,8.791793997891272,-47.760269483625834,2.0243853800218963,-58.276031740758555,-49.48423774286728,-28.321647751688822,-19.4869077377422,-46.38272163982407,-51.3430394008393,0.588002604,-1.532353737,0.360555128,7.805767145,8.000000047,1
58,train,0,1,-11.53332306514538,-11.350743063558681,0.18258000158669851,-22.884066128704063,0.042040598993236054,-41.53332306514538,-41.35074306355868,-11.532282850613818,-11.35114436188746,-46.49751981665837,-51.45693958198919,0.0,-1.53331389,0.3,8.005623002,7.999999978,1
59,train,0,1,-17.358790940242013,-28.889136600786728,-11.530345660544715,-46.247927541028744,-2.6549602035038844,-47.35879094024202,-58.88913660078673,-17.363893744769506,-28.898555855890905,-46.63540266151471,-51.573907603894384,-0.588002604,-1.534227271,0.360555128,8.205485996,8.000000026,1
60,train,0,1,-18.720361163970225,-32.42682181625845,-13.706460652288229,-51.14718298022868,-3.1560291975668315,-48.720361163970225,-62.42682181625845,-18.726807973599257,-32.381563236818984,-46.736641390712485,-51.68130225719498,-0.927295218,-1.535097214,0.5,8.405355408,7.999999972,1
61,train,0,1,-24.248335238105774,-36.11023628533192,-11.861901047226148,-60.358571523437696,-2.731303652591338,-54.248335238105774,-66.11023628533192,-24.240621435359337,-36.229032955564605,-46.861327796308466,-51.784864715952274,-1.107148718,-1.535926745,0.670820394,8.605230908,7.99999994,1
62,train,0,1,-28.687352662511532,-39.14559567854662,-10.458243016035087,-67.83294834105816,-2.4080994467631482,-58.68735266251153,-69.14559567854661,-28.733631304476184,-39.0048164549347,-46.96803942579511,-51.89095719331299,-1.212025657,-1.536718615,0.854400376,8.805112098,7.999999945,1
63,train,0,1,-32.03520028556937,-41.140736601985694,-9.105536316416327,-73.17593688755505,-2.0966272185896146,-62.03520028556937,-71.1407366019857,-31.926084074999483,-40.851281824599496,-47.07743928643524,-51.99282921717615,-1.279339532,-1.537475331,1.04403065,9.004998634,8.000000023,1
64,train,0,1,-34.331690514693285,-42.09714835966758,-7.765457844974293,-76.42883887436086,-1.7880627474111472,-64.33169051469329,-72.09714835966759,-34.15276504443889,-42.11124884224583,-47.18966632752273,-52.09011524911184,-1.325817664,-1.538199182,1.236931689,9.204890096,8.00000009,1
65,train,0,1,-35.758095392648805,-42.70025714300444,-6.942161750355638,-78.45835253565325,-1.5984918159522343,-65.75809539264881,-72.70025714300445,-35.74757689566069,-43.04518323509803,-47.281583934635016,-52.18963061378868,-1.359702994,-1.538892262,1.431782109,9.404785924,7.999999906,1
66,train,0,1,-36.71924305113522,-43.23306390375134,-6.513820852616114,-79.95230695488655,-1.499862679366763,-66.71924305113522,-73.23306390375134,-36.94607782993423,-43.788237182249645,-47.39928612014925,-52.28412519118745,-1.385448377,-1.539556493,1.627882061,9.604686244,7.999999886,1
67,train,0,1,-37.48191501375953,-43.76750709602099,-6.285592082261459,-81.24942210978053,-1.4473110629256634,-67.48191501375953,-73.76750709602099,-37.89467462930603,-44.400933749638874,-47.495799976911066,-52.380721615794705,-1.405647649,-1.540193639,1.824828755,9.804590804,8.000000047,1
68,train,0,1,-38.14786594198146,-44.28291168191312,-6.1350457399316625,-82.43077762389458,-1.4126464865603279,-68.14786594198145,-74.28291168191312,-38.67244165920182,-44.93494967595127,-47.59450751717401,-52.47183568811729,-1.421906379,-1.540805322,2.022374839,10.00449901,8.000000025,1
69,train,0,1,-38.764064000682566,-44.788619162959634,-6.024555162277068,-83.5526831636422,-1.387205090857951,-68.76406400068257,-74.78861916295963,-39.339388326472275,-45.40607512240769,-47.67003889607846,-52.55707016877324,-1.435268613,-1.541393039,2.220360334,10.20441095,8.000000136,1
70,train,0,1,-39.330184682005026,-45.272435506827875,-5.94225082482285,-84.6026201888329,-1.3682538168068672,-69.33018468200503,-75.27243550682788,-39.91012542169885,-45.833594926617195,-47.77283528852416,-52.64401100301821,-1.446441332,-1.54195817,2.41867732,10.40432605,8.000000031,1
71,train,0,1,-39.86593927079443,-45.73488738635425,-5.868948115559824,-85.60082665714867,-1.3513752442443545,-69.86593927079443,-75.73488738635425,-40.419141514789146,-46.21602099051862,-47.85156151952302,-52.73272790973428,-1.455919721,-1.542501993,2.617250457,10.60424445,8.000000025,1
72,train,0,1,-40.37157318798758,-46.179829574251315,-5.808256386263736,-86.5514027622389,-1.3374004571298352,-70.37157318798758,-76.17982957425131,-40.87777943467585,-46.575773191777934,-47.95880017344075,-52.81498311132726,-1.464060654,-1.54302569,2.816025564,10.80416578,7.999999921,1
73,train,0,1,-40.851281824599496,-46.59555885159882,-5.74427702699932,-87.44684067619832,-1.322668665239679,-70.8512818245995,-76.59555885159881,-41.29596094720973,-46.903698325741004,-48.04100347590766,-52.89882634888183,-1.471127674,-1.543530358,3.014962677,11.00409001,7.999999871,1
74,train,0,1,-41.29596094720973,-47.011469235902936,-5.715508288693208,-88.30743018311267,-1.3160444184428892,-71.29596094720972,-77.01146923590294,-41.668528880872145,-47.21246399047171,-48.124792791635365,-52.98432014944073,-1.477319546,-1.544017016,3.214031748,11.20401723,8.000000081,1
75,train,0,1,-41.72630726946175,-47.3754891026957,-5.649181833233953,-89.10179637215745,-1.3007721876817273,-71.72630726946176,-77.3754891026957,-42.02040356262803,-47.495799976911066,-48.210230527068305,-53.06273051076353,-1.482788953,-1.54448661,3.413209623,11.40394688,8.000000205,1
76,train,0,1,-42.13248577854439,-47.746907182741374,-5.614421404196982,-89.87939296128576,-1.2927683031090675,-72.13248577854439,-77.74690718274138,-42.34331445240986,-47.77283528852416,-48.297382846050425,-53.14258261397736,-1.487655095,-1.544940021,3.612478378,11.60387847,7.999999804,1
77,train,0,1,-42.51811972993799,-48.096683018297085,-5.578563288359092,-90.61480274823508,-1.2845116668099483,-72.518119729938,-78.09668301829709,-42.64401100301821,-48.01342913045577,-48.35647144215563,-53.21481620959886,-1.492012366,-1.545378074,3.81182372,11.80381316,8.000000207,1
78,train,0,1,-41.60521952625801,-42.93282217663241,-1.327602650374402,-84.53804170289042,-0.30569180721714834,-71.60521952625801,-72.93282217663241,-48.86056647693163,-43.00162274132754,-42.47951552180561,-48.26813731587726,1.439968931,-1.452306368,3.832753587,4.229657209,8.00000002,1
79,train,0,1,-43.400837999301494,-41.944991418416,1.455846580885492,-85.3458294177175,0.33522106348332864,-73.4008379993015,-71.94499141841601,-48.66461091629782,-42.7083521030723,-42.77366077466188,-48.477116556169435,1.432790303,-1.457645345,3.634556365,4.428317957,7.999999988,1
80,train,0,1,-42.82329496997738,-43.48721986001856,-0.66392489004118,-86.31051482999595,-0.15287435546765443,-72.82329496997738,-73.48721986001857,-48.446639625349384,-42.388241868442684,-43.04518323509803,-48.69666231504994,1.424784069,-1.462525736,3.436568054,4.627094123,8.000000001,1
81,train,0,1,-42.49491605148654,-41.26098402135539,1.2339320301311503,-83.75590007284194,0.2841233498347861,-72.49491605148654,-71.2609840213554,-48.210230527068305,-42.04119982655925,-43.30683119433888,-48.894102897007514,1.415799585,-1.467003986,3.238826951,4.825971389,7.999999987,1
82,train,0,1,-45.15700160653214,-42.15382707367125,3.003174532860889,-87.3108286802034,0.6915064911024849,-75.15700160653213,-72.15382707367125,-47.986028756795484,-41.662156253435214,-43.54577730650908,-49.100948885606016,1.405647649,-1.471127674,3.041381258,5.024937795,7.999999977,1
83,train,0,1,-42.30622673923862,-41.05130343254747,1.254923306691147,-83.3575301717861,0.288956769883783,-72.30622673923861,-71.05130343254747,-47.72113295386326,-41.24360062995832,-43.76750709602099,-49.28117992693875,1.394087471,-1.47493718,2.844292535,5.223983172,8.000000022,1
84,train,0,1,-45.702477199975924,-40.614802748235086,5.087674451740838,-86.31727994821101,1.1714803350585112,-75.70247719997593,-70.61480274823509,-47.47146969020107,-40.762380391713,-43.990271043132516,-49.4692155651658,1.380808039,-1.478466992,2.647640461,5.423098741,7.999999998,1
85,train,0,1,-42.92429823902063,-40.42871802323187,2.495580215788756,-83.35301626225251,0.5746285803246061,-72.92429823902063,-70.42871802323188,-47.18966632752273,-40.19996628416254,-44.2021640338319,-49.625735020593766,1.365400938,-1.481746744,2.451530139,5.622277109,7.999999995,1
86,train,0,1,-44.353339357479115,-39.227156908201934,5.126182449277181,-83.58049626568105,1.1803471291673338,-74.35333935747911,-69.22715690820193,-46.882461389442454,-39.49759487797986,-44.400933749638874,-49.82966660701219,1.347319726,-1.484802036,2.256102838,5.821511858,8.000000031,1
87,train,0,1,-43.66531544420414,-38.81937087461062,4.84594456959352,-82.48468631881477,1.1158199727421478,-73.66531544420414,-68.81937087461063,-46.516951369518395,-38.595736698332395,-44.584207560534196,-49.95678626217358,1.325817664,-1.487655095,2.061552816,6.020797296,8.00000001,1
88,train,0,1,-44.023048140744876,-37.250274581627586,6.77277355911729,-81.27332272237246,1.5594887435447702,-74.02304814074488,-67.2502745816276,-46.03800652904263,-37.3928242373033,-44.7755576649368,-50.12333735073725,1.299849476,-1.490325316,1.868154166,6.220128652,8.000000033,1
89,train,0,1,-42.97569463554475,-35.80979900028741,7.1658956352573355,-78.78549363583215,1.650008446769464,-72.97569463554476,-65.80979900028741,-45.28708288941061,-35.76857385705334,-44.94850021680094,-50.27334407733889,1.267911458,-1.492829693,1.676305459,6.419501541,8.0,1
90,train,0,1,-46.21602099051862,-33.67629777907543,12.539723211443189,-79.89231876959406,2.8873779736940506,-76.21602099051862,-63.67629777907543,-44.10050398674293,-33.6426198387492,-45.11449283499556,-50.419141514789146,1.227772386,-1.495183184,1.486606873,6.618912336,8.000000037,1
91,train,0,1,-40.5700040663396,-30.926440045509224,9.643564020830375,-71.49644411184883,2.220512675769774,-70.5700040663396,-60.926440045509224,-42.30622673923862,-30.9737876105687,-45.28708288941061,-50.560111249262285,1.176005207,-1.497399001,1.3,6.818357583,8.000000009,1
92,train,0,1,-39.5475136627149,-27.77225280085812,11.77526086185678,-67.31976646357302,2.711354012662764,-69.54751366271489,-57.77225280085812,-39.912252939631315,-27.774229415511606,-45.43633966870957,-50.695604052333,1.107148718,-1.499488862,1.118033989,7.017834423,8.0,1
93,train,0,1,-37.38875175500367,-24.12244148982196,13.266310265181708,-61.51119324482563,3.0546808255641293,-67.38875175500367,-54.12244148982196,-37.052781223989555,-24.120141810224123,-45.590909179347825,-50.82494490447453,1.012197011,-1.501463193,0.943398113,7.217340219,7.999999988,1
94,train,0,1,-33.834404711221694,-20.475158847368718,13.359245863852976,-54.30956355859041,3.0760800379750224,-63.834404711221694,-50.47515884736872,-33.8681275458769,-20.47884314859477,-45.73488738635425,-50.95284454721319,0.876058051,-1.503331302,0.781024968,7.416872626,7.99999997,1
95,train,0,1,-30.873194387822444,-20.086553515125672,10.786640872696772,-50.959747902948116,2.483715847695187,-60.873194387822444,-50.08655351512567,-30.815628338759677,-20.085981149481217,-45.8838029403677,-51.07905397309519,0.674740942,-1.505101525,0.640312424,7.616429582,7.999999972,1
96,train,0,1,-26.32606429324717,-13.214795450918519,13.111268842328652,-39.54085974416569,3.018981218658325,-56.32606429324717,-43.214795450918515,-26.35501348258353,-13.215324555091497,-46.020599913279625,-51.20330794367946,0.380506377,-1.506781349,0.538516481,7.816009217,8.000000005,1
97,train,0,1,-12.772496478663733,-12.65255312514967,0.11994335351406349,-25.425049603813402,0.02761797778051968,-42.77249647866373,-42.652553125149666,-12.771897551584019,-12.653114776334139,-46.14393726401688,-51.31943638176958,0.0,-1.508377517,0.5,8.015609797,8.000000026,1
98,train,0,1,-12.833290494568283,-25.267005104348954,-12.43371460978067,-38.100295598917235,-2.8629685911023244,-42.83329049456828,-55.267005104348954,-12.8346670627153,-25.271148898962142,-46.270879970298935,-51.432711096171175,-0.380506377,-1.509896119,0.538516481,8.215229825,8.000000066,1
99,train,0,1,-20.556226570333727,-31.20815205369138,-10.651925483357651,-51.764378624025106,-2.4526964829662727,-50.55622657033373,-61.20815205369138,-20.565392693637104,-31.18224026786323,-46.401645176601114,-51.54901959985743,-0.674740942,-1.511342667,0.640312424,8.414867726,7.999999931,1
100,train,0,1,-20.368200436704896,-33.363508915767284,-12.995308479062388,-53.73170935247218,-2.992280358274818,-50.368200436704896,-63.363508915767284,-20.361037541858032,-33.4098087391797,-46.516951369518395,-51.65579296318468,-0.876058051,-1.512722167,0.781024968,8.614522587,7.999999965,1
101,train,0,1,-23.613722900719452,-35.992496640353934,-12.378773739634482,-59.606219541073386,-2.8503179882428507,-53.61372290071945,-65.99249664035393,-23.61090230155922,-35.92646492358908,-46.63540266151471,-51.765257708296986,-1.012197011,-1.514039169,0.943398113,8.814193104,8.000000005,1
102,train,0,1,-26.83769365674033,-38.088117656715966,-11.250423999975634,-64.9258113134563,-2.5905058592206345,-56.83769365674033,-68.08811765671597,-26.86928308867351,-38.17576787311797,-46.75717544702307,-51.864190114318085,-1.107148718,-1.515297822,1.118033989,9.013878262,8.000000073,1
103,train,0,1,-29.69493380026546,-40.29653123769907,-10.601597437433611,-69.99146503796453,-2.44110802213585,-59.69493380026546,-70.29653123769907,-29.66698507575417,-40.026136156026865,-46.882461389442454,-51.96542884351586,-1.176005207,-1.516501915,1.3,9.213576958,8.00000002,1
104,train,0,1,-32.06159346188532,-41.284270644541216,-9.222677182655893,-73.34586410642655,-2.1235998998279775,-62.06159346188532,-71.28427064454121,-31.967047506637883,-41.48741651280925,-46.98970004336019,-52.0690839982342,-1.227772386,-1.517654918,1.486606873,9.413288488,8.00000001,1
105,train,0,1,-33.674485702638094,-42.196826878598486,-8.522341175960392,-75.87131258123658,-1.9623415749175745,-63.674485702638094,-72.19682687859849,-33.82195804568491,-42.62807357295263,-47.09965388637482,-52.16811308924743,-1.267911458,-1.518760012,1.676305459,9.613012018,8.000000006,1
106,train,0,1,-35.07098592897134,-43.42944147142896,-8.35845554245762,-78.5004274004003,-1.9246055132516378,-65.07098592897134,-73.42944147142896,-35.314946387870656,-43.5261702988538,-47.18966632752273,-52.26213555018806,-1.299849476,-1.51982012,1.868154166,9.812746866,8.000000057,1
107,train,0,1,-36.47906280060171,-44.72370099128661,-8.244638190684903,-81.20276379188832,-1.8983980995000465,-66.47906280060171,-74.72370099128662,-36.51956181581065,-44.24812155072339,-47.30487055782084,-52.35077015350112,-1.325817664,-1.520837931,2.061552816,10.01249218,7.999999979,1
108,train,0,1,-37.81472372022055,-45.67030709125595,-7.855583371035401,-83.48503081147649,-1.808814916691802,-67.81472372022054,-75.67030709125595,-37.508799450105606,-44.841261562883204,-47.39928612014925,-52.441251443275085,-1.347319726,-1.521815926,2.256102838,10.21224758,8.000000028,1
109,train,0,1,-38.89676334459753,-46.0906489289662,-7.193885584368672,-84.98741227356373,-1.6564533707272076,-68.89676334459753,-76.0906489289662,-38.33880842174024,-45.36107011014093,-47.495799976911066,-52.533658010624215,-1.365400938,-1.522756394,2.451530139,10.4120123,8.000000002,1
110,train,0,1,-39.600349342458415,-46.179829574251315,-6.5794802317929,-85.78017891670973,-1.5149813101375345,-69.60034934245841,-76.17982957425131,-39.03653197679898,-45.81698708680254,-47.59450751717401,-52.62012673666569,-1.380808039,-1.523661453,2.647640461,10.6117859,7.999999997,1
111,train,0,1,-40.00434511774018,-46.16184634019569,-6.157501222455508,-86.16619145793587,-1.4178170524918667,-70.00434511774017,-76.1618463401957,-39.64630306677898,-46.21602099051862,-47.695510786217255,-52.7083521030723,-1.394087471,-1.524533064,2.844292535,10.81156779,7.999999907,1
112,train,0,1,-40.241088635982074,-46.16184634019569,-5.920757704213614,-86.40293497617776,-1.3633048428951924,-70.24108863598207,-76.1618463401957,-40.181813928293366,-46.575773191777934,-47.77283528852416,-52.790142558462605,-1.405647649,-1.525373047,3.041381258,11.01135768,7.999999914,1
113,train,0,1,-40.42392712939905,-46.21602099051862,-5.792093861119575,-86.63994811991768,-1.333678898183625,-70.42392712939905,-76.21602099051862,-40.65501548756433,-46.903698325741004,-47.87812395596042,-52.87350298372789,-1.415799585,-1.526183092,3.238826951,11.21115522,8.000000058,1
114,train,0,1,-40.60480747381382,-46.32644078973981,-5.721633315925992,-86.93124826355364,-1.3174547580829286,-70.60480747381382,-76.32644078973982,-41.090204030103116,-47.21246399047171,-47.95880017344075,-52.95849483160201,-1.424784069,-1.526964769,3.436568054,11.41095963,7.999999987,1
115,train,0,1,-40.79876673709276,-46.47817481888637,-5.679408081793611,-87.27694155597914,-1.307732038616787,-70.79876673709276,-76.47817481888637,-41.48741651280925,-47.495799976911066,-48.04100347590766,-53.03643611266668,-1.432790303,-1.527719543,3.634556365,11.6107709,8.000000043,1
116,train,0,1,-41.00726812682396,-46.67561540084395,-5.668347274019993,-87.68288352766791,-1.305185193507187,-71.00726812682396,-76.67561540084395,-41.837587000082166,-47.77283528852416,-48.124792791635365,-53.11580177997289,-1.439968931,-1.528448778,3.832753587,11.81058853,8.000000053,1
117,train,0,1,-40.94743951251549,-41.83096160624339,-0.8835220937279047,-82.77840111875888,-0.2034384802348767,-70.94743951251549,-71.83096160624339,-49.065783148377655,-42.533658010624215,-41.668528880872145,-48.01342913045577,1.388628016,-1.405647649,3.863935811,4.257933761,7.999999983,1
118,train,0,1,-42.94992040666664,-42.47183568811729,0.4780847185493542,-85.42175609478393,0.1100830746119997,-72.94992040666665,-72.4718356881173,-48.894102897007514,-42.18244625347531,-42.013493545547306,-48.26813731587726,1.37874831,-1.413027589,3.667424173,4.455333876,8.000000003,1
